"experiment_id","scenario","run_seed","height_zone","larvae","total_larvae","proportion"
"E3","V3D",19105,"4-6 cm",0,1000,0
"E3","V3D",19105,"6-8 cm",0,1000,0
"E3","V3D",19105,">8 cm",72,1000,0.072
"E3","V3D",19106,"<2 cm",924,1000,0.924
"E3","V3D",19106,"2-4 cm",0,1000,0
"E3","V3D",19106,"4-6 cm",0,1000,0
"E3","V3D",19106,"6-8 cm",0,1000,0
"E3","V3D",19106,">8 cm",76,1000,0.076
"E3","V3D",19107,"<2 cm",920,1000,0.92
"E3","V3D",19107,"2-4 cm",0,1000,0
"E3","V3D",19107,"4-6 cm",0,1000,0
"E3","V3D",19107,"6-8 cm",0,1000,0
"E3","V3D",19107,">8 cm",80,1000,0.08
"E3","V3D",19108,"<2 cm",920,1000,0.92
"E3","V3D",19108,"2-4 cm",0,1000,0
"E3","V3D",19108,"4-6 cm",0,1000,0
"E3","V3D",19108,"6-8 cm",0,1000,0
"E3","V3D",19108,">8 cm",80,1000,0.08
"E3","V3D",19109,"<2 cm",920,1000,0.92
"E3","V3D",19109,"2-4 cm",0,1000,0
"E3","V3D",19109,"4-6 cm",0,1000,0
"E3","V3D",19109,"6-8 cm",0,1000,0
"E3","V3D",19109,">8 cm",80,1000,0.08
"E3","V3D",19110,"<2 cm",920,1000,0.92
"E3","V3D",19110,"2-4 cm",0,1000,0
"E3","V3D",19110,"4-6 cm",0,1000,0
"E3","V3D",19110,"6-8 cm",0,1000,0
"E3","V3D",19110,">8 cm",80,1000,0.08
"E3","V3D",20101,"<2 cm",1926,2250,0.856
"E3","V3D",20101,"2-4 cm",0,2250,0
"E3","V3D",20101,"4-6 cm",0,2250,0
"E3","V3D",20101,"6-8 cm",0,2250,0
"E3","V3D",20101,">8 cm",324,2250,0.144
"E3","V3D",20102,"<2 cm",844,1000,0.844
"E3","V3D",20102,"2-4 cm",0,1000,0
"E3","V3D",20102,"4-6 cm",0,1000,0
"E3","V3D",20102,"6-8 cm",4,1000,0.004
"E3","V3D",20102,">8 cm",152,1000,0.152
"E3","V3D",20103,"<2 cm",852,1000,0.852
"E3","V3D",20103,"2-4 cm",0,1000,0
"E3","V3D",20103,"4-6 cm",0,1000,0
"E3","V3D",20103,"6-8 cm",0,1000,0
"E3","V3D",20103,">8 cm",148,1000,0.148
"E3","V3D",20104,"<2 cm",848,1000,0.848
"E3","V3D",20104,"2-4 cm",0,1000,0
"E3","V3D",20104,"4-6 cm",0,1000,0
"E3","V3D",20104,"6-8 cm",4,1000,0.004
"E3","V3D",20104,">8 cm",148,1000,0.148
"E3","V3D",20105,"<2 cm",856,1000,0.856
"E3","V3D",20105,"2-4 cm",0,1000,0
"E3","V3D",20105,"4-6 cm",0,1000,0
"E3","V3D",20105,"6-8 cm",0,1000,0
"E3","V3D",20105,">8 cm",144,1000,0.144
"E3","V3D",20106,"<2 cm",852,1000,0.852
"E3","V3D",20106,"2-4 cm",0,1000,0
"E3","V3D",20106,"4-6 cm",0,1000,0
"E3","V3D",20106,"6-8 cm",0,1000,0
"E3","V3D",20106,">8 cm",148,1000,0.148
"E3","V3D",20107,"<2 cm",852,1000,0.852
"E3","V3D",20107,"2-4 cm",0,1000,0
"E3","V3D",20107,"4-6 cm",0,1000,0
"E3","V3D",20107,"6-8 cm",0,1000,0
"E3","V3D",20107,">8 cm",148,1000,0.148
"E3","V3D",20108,"<2 cm",832,1000,0.832
"E3","V3D",20108,"2-4 cm",0,1000,0
"E3","V3D",20108,"4-6 cm",0,1000,0
"E3","V3D",20108,"6-8 cm",4,1000,0.004
"E3","V3D",20108,">8 cm",164,1000,0.164
"E3","V3D",20109,"<2 cm",848,1000,0.848
"E3","V3D",20109,"2-4 cm",0,1000,0
"E3","V3D",20109,"4-6 cm",0,1000,0
"E3","V3D",20109,"6-8 cm",0,1000,0
"E3","V3D",20109,">8 cm",152,1000,0.152
"E3","V3D",20110,"<2 cm",852,1000,0.852
"E3","V3D",20110,"2-4 cm",0,1000,0
"E3","V3D",20110,"4-6 cm",0,1000,0
"E3","V3D",20110,"6-8 cm",0,1000,0
"E3","V3D",20110,">8 cm",148,1000,0.148
"E3","V3D",21101,"<2 cm",45,2250,0.02
"E3","V3D",21101,"2-4 cm",0,2250,0
"E3","V3D",21101,"4-6 cm",0,2250,0
"E3","V3D",21101,"6-8 cm",0,2250,0
"E3","V3D",21101,">8 cm",2205,2250,0.98
"E3","V3D",21102,"<2 cm",16,1000,0.016
"E3","V3D",21102,"2-4 cm",0,1000,0
"E3","V3D",21102,"4-6 cm",0,1000,0
"E3","V3D",21102,"6-8 cm",8,1000,0.008
"E3","V3D",21102,">8 cm",976,1000,0.976
"E3","V3D",21103,"<2 cm",20,1000,0.02
"E3","V3D",21103,"2-4 cm",0,1000,0
"E3","V3D",21103,"4-6 cm",0,1000,0
"E3","V3D",21103,"6-8 cm",0,1000,0
"E3","V3D",21103,">8 cm",980,1000,0.98
"E3","V3D",21104,"<2 cm",20,1000,0.02
"E3","V3D",21104,"2-4 cm",0,1000,0
"E3","V3D",21104,"4-6 cm",0,1000,0
"E3","V3D",21104,"6-8 cm",0,1000,0
"E3","V3D",21104,">8 cm",980,1000,0.98
"E3","V3D",21105,"<2 cm",20,1000,0.02
"E3","V3D",21105,"2-4 cm",0,1000,0
"E3","V3D",21105,"4-6 cm",0,1000,0
"E3","V3D",21105,"6-8 cm",0,1000,0
"E3","V3D",21105,">8 cm",980,1000,0.98
"E3","V3D",21106,"<2 cm",24,1000,0.024
"E3","V3D",21106,"2-4 cm",0,1000,0
"E3","V3D",21106,"4-6 cm",4,1000,0.004
"E3","V3D",21106,"6-8 cm",0,1000,0
"E3","V3D",21106,">8 cm",972,1000,0.972
"E3","V3D",21107,"<2 cm",20,1000,0.02
"E3","V3D",21107,"2-4 cm",0,1000,0
"E3","V3D",21107,"4-6 cm",0,1000,0
"E3","V3D",21107,"6-8 cm",4,1000,0.004
"E3","V3D",21107,">8 cm",976,1000,0.976
"E3","V3D",21108,"<2 cm",16,1000,0.016
"E3","V3D",21108,"2-4 cm",0,1000,0
"E3","V3D",21108,"4-6 cm",0,1000,0
"E3","V3D",21108,"6-8 cm",8,1000,0.008
"E3","V3D",21108,">8 cm",976,1000,0.976
"E3","V3D",21109,"<2 cm",16,1000,0.016
"E3","V3D",21109,"2-4 cm",0,1000,0
"E3","V3D",21109,"4-6 cm",0,1000,0
"E3","V3D",21109,"6-8 cm",4,1000,0.004
"E3","V3D",21109,">8 cm",980,1000,0.98
"E3","V3D",21110,"<2 cm",24,1000,0.024
"E3","V3D",21110,"2-4 cm",0,1000,0
"E3","V3D",21110,"4-6 cm",0,1000,0
"E3","V3D",21110,"6-8 cm",4,1000,0.004
"E3","V3D",21110,">8 cm",972,1000,0.972
"E3","V3D",22101,"<2 cm",2187,2250,0.972
"E3","V3D",22101,"2-4 cm",0,2250,0
"E3","V3D",22101,"4-6 cm",0,2250,0
"E3","V3D",22101,"6-8 cm",0,2250,0
"E3","V3D",22101,">8 cm",63,2250,0.028
"E3","V3D",22102,"<2 cm",984,1000,0.984
"E3","V3D",22102,"2-4 cm",0,1000,0
"E3","V3D",22102,"4-6 cm",0,1000,0
"E3","V3D",22102,"6-8 cm",4,1000,0.004
"E3","V3D",22102,">8 cm",12,1000,0.012
"E3","V3D",22103,"<2 cm",984,1000,0.984
"E3","V3D",22103,"2-4 cm",0,1000,0
"E3","V3D",22103,"4-6 cm",0,1000,0
"E3","V3D",22103,"6-8 cm",0,1000,0
"E3","V3D",22103,">8 cm",16,1000,0.016
"E3","V3D",22104,"<2 cm",984,1000,0.984
"E3","V3D",22104,"2-4 cm",0,1000,0
"E3","V3D",22104,"4-6 cm",0,1000,0
"E3","V3D",22104,"6-8 cm",0,1000,0
"E3","V3D",22104,">8 cm",16,1000,0.016
"E3","V3D",22105,"<2 cm",980,1000,0.98
"E3","V3D",22105,"2-4 cm",0,1000,0
"E3","V3D",22105,"4-6 cm",4,1000,0.004
"E3","V3D",22105,"6-8 cm",0,1000,0
"E3","V3D",22105,">8 cm",16,1000,0.016
"E3","V3D",22106,"<2 cm",980,1000,0.98
"E3","V3D",22106,"2-4 cm",4,1000,0.004
"E3","V3D",22106,"4-6 cm",0,1000,0
"E3","V3D",22106,"6-8 cm",0,1000,0
"E3","V3D",22106,">8 cm",16,1000,0.016
"E3","V3D",22107,"<2 cm",976,1000,0.976
"E3","V3D",22107,"2-4 cm",0,1000,0
"E3","V3D",22107,"4-6 cm",0,1000,0
"E3","V3D",22107,"6-8 cm",0,1000,0
"E3","V3D",22107,">8 cm",24,1000,0.024
"E3","V3D",22108,"<2 cm",980,1000,0.98
"E3","V3D",22108,"2-4 cm",0,1000,0
"E3","V3D",22108,"4-6 cm",0,1000,0
"E3","V3D",22108,"6-8 cm",0,1000,0
"E3","V3D",22108,">8 cm",20,1000,0.02
"E3","V3D",22109,"<2 cm",980,1000,0.98
"E3","V3D",22109,"2-4 cm",0,1000,0
"E3","V3D",22109,"4-6 cm",0,1000,0
"E3","V3D",22109,"6-8 cm",0,1000,0
"E3","V3D",22109,">8 cm",20,1000,0.02
"E3","V3D",22110,"<2 cm",984,1000,0.984
"E3","V3D",22110,"2-4 cm",0,1000,0
"E3","V3D",22110,"4-6 cm",4,1000,0.004
"E3","V3D",22110,"6-8 cm",0,1000,0
"E3","V3D",22110,">8 cm",12,1000,0.012
"E3","V3D",23101,"<2 cm",63,2250,0.028
"E3","V3D",23101,"2-4 cm",0,2250,0
"E3","V3D",23101,"4-6 cm",0,2250,0
"E3","V3D",23101,"6-8 cm",0,2250,0
"E3","V3D",23101,">8 cm",2187,2250,0.972
"E3","V3D",23102,"<2 cm",32,1000,0.032
"E3","V3D",23102,"2-4 cm",0,1000,0
"E3","V3D",23102,"4-6 cm",0,1000,0
"E3","V3D",23102,"6-8 cm",0,1000,0
"E3","V3D",23102,">8 cm",968,1000,0.968
"E3","V3D",23103,"<2 cm",24,1000,0.024
"E3","V3D",23103,"2-4 cm",0,1000,0
"E3","V3D",23103,"4-6 cm",0,1000,0
"E3","V3D",23103,"6-8 cm",0,1000,0
"E3","V3D",23103,">8 cm",976,1000,0.976
"E3","V3D",23104,"<2 cm",28,1000,0.028
"E3","V3D",23104,"2-4 cm",0,1000,0
"E3","V3D",23104,"4-6 cm",0,1000,0
"E3","V3D",23104,"6-8 cm",0,1000,0
"E3","V3D",23104,">8 cm",972,1000,0.972
"E3","V3D",23105,"<2 cm",28,1000,0.028
"E3","V3D",23105,"2-4 cm",0,1000,0
"E3","V3D",23105,"4-6 cm",0,1000,0
"E3","V3D",23105,"6-8 cm",0,1000,0
"E3","V3D",23105,">8 cm",972,1000,0.972
"E3","V3D",23106,"<2 cm",32,1000,0.032
"E3","V3D",23106,"2-4 cm",0,1000,0
"E3","V3D",23106,"4-6 cm",0,1000,0
"E3","V3D",23106,"6-8 cm",0,1000,0
"E3","V3D",23106,">8 cm",968,1000,0.968
"E3","V3D",23107,"<2 cm",28,1000,0.028
"E3","V3D",23107,"2-4 cm",0,1000,0
"E3","V3D",23107,"4-6 cm",0,1000,0
"E3","V3D",23107,"6-8 cm",0,1000,0
"E3","V3D",23107,">8 cm",972,1000,0.972
"E3","V3D",23108,"<2 cm",28,1000,0.028
"E3","V3D",23108,"2-4 cm",0,1000,0
"E3","V3D",23108,"4-6 cm",0,1000,0
"E3","V3D",23108,"6-8 cm",4,1000,0.004
"E3","V3D",23108,">8 cm",968,1000,0.968
"E3","V3D",23109,"<2 cm",32,1000,0.032
"E3","V3D",23109,"2-4 cm",0,1000,0
"E3","V3D",23109,"4-6 cm",0,1000,0
"E3","V3D",23109,"6-8 cm",0,1000,0
"E3","V3D",23109,">8 cm",968,1000,0.968
"E3","V3D",23110,"<2 cm",32,1000,0.032
"E3","V3D",23110,"2-4 cm",0,1000,0
"E3","V3D",23110,"4-6 cm",0,1000,0
"E3","V3D",23110,"6-8 cm",0,1000,0
"E3","V3D",23110,">8 cm",968,1000,0.968
"E3","V3D",24101,"<2 cm",2232,2250,0.992
"E3","V3D",24101,"2-4 cm",0,2250,0
"E3","V3D",24101,"4-6 cm",0,2250,0
"E3","V3D",24101,"6-8 cm",0,2250,0
"E3","V3D",24101,">8 cm",18,2250,0.008
"E3","V3D",24102,"<2 cm",988,1000,0.988
"E3","V3D",24102,"2-4 cm",0,1000,0
"E3","V3D",24102,"4-6 cm",0,1000,0
"E3","V3D",24102,"6-8 cm",0,1000,0
"E3","V3D",24102,">8 cm",12,1000,0.012
"E3","V3D",24103,"<2 cm",992,1000,0.992
"E3","V3D",24103,"2-4 cm",0,1000,0
"E3","V3D",24103,"4-6 cm",0,1000,0
"E3","V3D",24103,"6-8 cm",0,1000,0
"E3","V3D",24103,">8 cm",8,1000,0.008
"E3","V3D",24104,"<2 cm",996,1000,0.996
"E3","V3D",24104,"2-4 cm",0,1000,0
"E3","V3D",24104,"4-6 cm",0,1000,0
"E3","V3D",24104,"6-8 cm",0,1000,0
"E3","V3D",24104,">8 cm",4,1000,0.004
"E3","V3D",24105,"<2 cm",992,1000,0.992
"E3","V3D",24105,"2-4 cm",0,1000,0
"E3","V3D",24105,"4-6 cm",0,1000,0
"E3","V3D",24105,"6-8 cm",0,1000,0
"E3","V3D",24105,">8 cm",8,1000,0.008
"E3","V3D",24106,"<2 cm",992,1000,0.992
"E3","V3D",24106,"2-4 cm",0,1000,0
"E3","V3D",24106,"4-6 cm",0,1000,0
"E3","V3D",24106,"6-8 cm",0,1000,0
"E3","V3D",24106,">8 cm",8,1000,0.008
"E3","V3D",24107,"<2 cm",992,1000,0.992
"E3","V3D",24107,"2-4 cm",0,1000,0
"E3","V3D",24107,"4-6 cm",0,1000,0
"E3","V3D",24107,"6-8 cm",0,1000,0
"E3","V3D",24107,">8 cm",8,1000,0.008
"E3","V3D",24108,"<2 cm",976,1000,0.976
"E3","V3D",24108,"2-4 cm",0,1000,0
"E3","V3D",24108,"4-6 cm",0,1000,0
"E3","V3D",24108,"6-8 cm",0,1000,0
"E3","V3D",24108,">8 cm",24,1000,0.024
"E3","V3D",24109,"<2 cm",984,1000,0.984
"E3","V3D",24109,"2-4 cm",0,1000,0
"E3","V3D",24109,"4-6 cm",0,1000,0
"E3","V3D",24109,"6-8 cm",0,1000,0
"E3","V3D",24109,">8 cm",16,1000,0.016
"E3","V3D",24110,"<2 cm",988,1000,0.988
"E3","V3D",24110,"2-4 cm",0,1000,0
"E3","V3D",24110,"4-6 cm",0,1000,0
"E3","V3D",24110,"6-8 cm",0,1000,0
"E3","V3D",24110,">8 cm",12,1000,0.012
"E3","V3D",25101,"<2 cm",72,2250,0.032
"E3","V3D",25101,"2-4 cm",0,2250,0
"E3","V3D",25101,"4-6 cm",0,2250,0
"E3","V3D",25101,"6-8 cm",9,2250,0.004
"E3","V3D",25101,">8 cm",2169,2250,0.964
"E3","V3D",25102,"<2 cm",32,1000,0.032
"E3","V3D",25102,"2-4 cm",0,1000,0
"E3","V3D",25102,"4-6 cm",0,1000,0
"E3","V3D",25102,"6-8 cm",0,1000,0
"E3","V3D",25102,">8 cm",968,1000,0.968
"E3","V3D",25103,"<2 cm",28,1000,0.028
"E3","V3D",25103,"2-4 cm",0,1000,0
"E3","V3D",25103,"4-6 cm",0,1000,0
"E3","V3D",25103,"6-8 cm",4,1000,0.004
"E3","V3D",25103,">8 cm",968,1000,0.968
"E3","V3D",25104,"<2 cm",28,1000,0.028
"E3","V3D",25104,"2-4 cm",0,1000,0
"E3","V3D",25104,"4-6 cm",0,1000,0
"E3","V3D",25104,"6-8 cm",8,1000,0.008
"E3","V3D",25104,">8 cm",964,1000,0.964
"E3","V3D",25105,"<2 cm",28,1000,0.028
"E3","V3D",25105,"2-4 cm",0,1000,0
"E3","V3D",25105,"4-6 cm",0,1000,0
"E3","V3D",25105,"6-8 cm",0,1000,0
"E3","V3D",25105,">8 cm",972,1000,0.972
"E3","V3D",25106,"<2 cm",28,1000,0.028
"E3","V3D",25106,"2-4 cm",0,1000,0
"E3","V3D",25106,"4-6 cm",0,1000,0
"E3","V3D",25106,"6-8 cm",8,1000,0.008
"E3","V3D",25106,">8 cm",964,1000,0.964
"E3","V3D",25107,"<2 cm",32,1000,0.032
"E3","V3D",25107,"2-4 cm",0,1000,0
"E3","V3D",25107,"4-6 cm",0,1000,0
"E3","V3D",25107,"6-8 cm",0,1000,0
"E3","V3D",25107,">8 cm",968,1000,0.968
"E3","V3D",25108,"<2 cm",28,1000,0.028
"E3","V3D",25108,"2-4 cm",4,1000,0.004
"E3","V3D",25108,"4-6 cm",0,1000,0
"E3","V3D",25108,"6-8 cm",4,1000,0.004
"E3","V3D",25108,">8 cm",964,1000,0.964
"E3","V3D",25109,"<2 cm",28,1000,0.028
"E3","V3D",25109,"2-4 cm",4,1000,0.004
"E3","V3D",25109,"4-6 cm",0,1000,0
"E3","V3D",25109,"6-8 cm",8,1000,0.008
"E3","V3D",25109,">8 cm",960,1000,0.96
"E3","V3D",25110,"<2 cm",28,1000,0.028
"E3","V3D",25110,"2-4 cm",0,1000,0
"E3","V3D",25110,"4-6 cm",0,1000,0
"E3","V3D",25110,"6-8 cm",0,1000,0
"E3","V3D",25110,">8 cm",972,1000,0.972
"E3","V3D",26101,"<2 cm",720,2250,0.32
"E3","V3D",26101,"2-4 cm",558,2250,0.248
"E3","V3D",26101,"4-6 cm",423,2250,0.188
"E3","V3D",26101,"6-8 cm",333,2250,0.148
"E3","V3D",26101,">8 cm",216,2250,0.096
"E3","V3D",26102,"<2 cm",316,1000,0.316
"E3","V3D",26102,"2-4 cm",268,1000,0.268
"E3","V3D",26102,"4-6 cm",128,1000,0.128
"E3","V3D",26102,"6-8 cm",164,1000,0.164
"E3","V3D",26102,">8 cm",124,1000,0.124
"E3","V3D",26103,"<2 cm",312,1000,0.312
"E3","V3D",26103,"2-4 cm",292,1000,0.292
"E3","V3D",26103,"4-6 cm",156,1000,0.156
"E3","V3D",26103,"6-8 cm",140,1000,0.14
"E3","V3D",26103,">8 cm",100,1000,0.1
"E3","V3D",26104,"<2 cm",356,1000,0.356
"E3","V3D",26104,"2-4 cm",224,1000,0.224
"E3","V3D",26104,"4-6 cm",160,1000,0.16
"E3","V3D",26104,"6-8 cm",148,1000,0.148
"E3","V3D",26104,">8 cm",112,1000,0.112
"E3","V3D",26105,"<2 cm",336,1000,0.336
"E3","V3D",26105,"2-4 cm",244,1000,0.244
"E3","V3D",26105,"4-6 cm",132,1000,0.132
"E3","V3D",26105,"6-8 cm",176,1000,0.176
"E3","V3D",26105,">8 cm",112,1000,0.112
"E3","V3D",26106,"<2 cm",364,1000,0.364
"E3","V3D",26106,"2-4 cm",184,1000,0.184
"E3","V3D",26106,"4-6 cm",184,1000,0.184
"E3","V3D",26106,"6-8 cm",172,1000,0.172
"E3","V3D",26106,">8 cm",96,1000,0.096
"E3","V3D",26107,"<2 cm",284,1000,0.284
"E3","V3D",26107,"2-4 cm",252,1000,0.252
"E3","V3D",26107,"4-6 cm",140,1000,0.14
"E3","V3D",26107,"6-8 cm",188,1000,0.188
"E3","V3D",26107,">8 cm",136,1000,0.136
"E3","V3D",26108,"<2 cm",332,1000,0.332
"E3","V3D",26108,"2-4 cm",264,1000,0.264
"E3","V3D",26108,"4-6 cm",152,1000,0.152
"E3","V3D",26108,"6-8 cm",168,1000,0.168
"E3","V3D",26108,">8 cm",84,1000,0.084
"E3","V3D",26109,"<2 cm",276,1000,0.276
"E3","V3D",26109,"2-4 cm",264,1000,0.264
"E3","V3D",26109,"4-6 cm",180,1000,0.18
"E3","V3D",26109,"6-8 cm",156,1000,0.156
"E3","V3D",26109,">8 cm",124,1000,0.124
"E3","V3D",26110,"<2 cm",300,1000,0.3
"E3","V3D",26110,"2-4 cm",248,1000,0.248
"E3","V3D",26110,"4-6 cm",168,1000,0.168
"E3","V3D",26110,"6-8 cm",184,1000,0.184
"E3","V3D",26110,">8 cm",100,1000,0.1
"E3","V3D",27101,"<2 cm",540,2250,0.24
"E3","V3D",27101,"2-4 cm",0,2250,0
"E3","V3D",27101,"4-6 cm",9,2250,0.004
"E3","V3D",27101,"6-8 cm",9,2250,0.004
"E3","V3D",27101,">8 cm",1692,2250,0.752
"E3","V3D",27102,"<2 cm",268,1000,0.268
"E3","V3D",27102,"2-4 cm",0,1000,0
"E3","V3D",27102,"4-6 cm",0,1000,0
"E3","V3D",27102,"6-8 cm",4,1000,0.004
"E3","V3D",27102,">8 cm",728,1000,0.728
"E3","V3D",27103,"<2 cm",240,1000,0.24
"E3","V3D",27103,"2-4 cm",0,1000,0
"E3","V3D",27103,"4-6 cm",0,1000,0
"E3","V3D",27103,"6-8 cm",12,1000,0.012
"E3","V3D",27103,">8 cm",748,1000,0.748
"E3","V3D",27104,"<2 cm",268,1000,0.268
"E3","V3D",27104,"2-4 cm",0,1000,0
"E3","V3D",27104,"4-6 cm",4,1000,0.004
"E3","V3D",27104,"6-8 cm",0,1000,0
"E3","V3D",27104,">8 cm",728,1000,0.728
"E3","V3D",27105,"<2 cm",268,1000,0.268
"E3","V3D",27105,"2-4 cm",0,1000,0
"E3","V3D",27105,"4-6 cm",0,1000,0
"E3","V3D",27105,"6-8 cm",16,1000,0.016
"E3","V3D",27105,">8 cm",716,1000,0.716
"E3","V3D",27106,"<2 cm",256,1000,0.256
"E3","V3D",27106,"2-4 cm",4,1000,0.004
"E3","V3D",27106,"4-6 cm",0,1000,0
"E3","V3D",27106,"6-8 cm",8,1000,0.008
"E3","V3D",27106,">8 cm",732,1000,0.732
"E3","V3D",27107,"<2 cm",224,1000,0.224
"E3","V3D",27107,"2-4 cm",0,1000,0
"E3","V3D",27107,"4-6 cm",0,1000,0
"E3","V3D",27107,"6-8 cm",4,1000,0.004
"E3","V3D",27107,">8 cm",772,1000,0.772
"E3","V3D",27108,"<2 cm",252,1000,0.252
"E3","V3D",27108,"2-4 cm",0,1000,0
"E3","V3D",27108,"4-6 cm",4,1000,0.004
"E3","V3D",27108,"6-8 cm",4,1000,0.004
"E3","V3D",27108,">8 cm",740,1000,0.74
"E3","V3D",27109,"<2 cm",280,1000,0.28
"E3","V3D",27109,"2-4 cm",0,1000,0
"E3","V3D",27109,"4-6 cm",4,1000,0.004
"E3","V3D",27109,"6-8 cm",0,1000,0
"E3","V3D",27109,">8 cm",716,1000,0.716
"E3","V3D",27110,"<2 cm",244,1000,0.244
"E3","V3D",27110,"2-4 cm",4,1000,0.004
"E3","V3D",27110,"4-6 cm",0,1000,0
"E3","V3D",27110,"6-8 cm",0,1000,0
"E3","V3D",27110,">8 cm",752,1000,0.752
"E3","V3D",28101,"<2 cm",1728,2250,0.768
"E3","V3D",28101,"2-4 cm",198,2250,0.088
"E3","V3D",28101,"4-6 cm",18,2250,0.008
"E3","V3D",28101,"6-8 cm",180,2250,0.08
"E3","V3D",28101,">8 cm",126,2250,0.056
"E3","V3D",28102,"<2 cm",732,1000,0.732
"E3","V3D",28102,"2-4 cm",68,1000,0.068
"E3","V3D",28102,"4-6 cm",16,1000,0.016
"E3","V3D",28102,"6-8 cm",80,1000,0.08
"E3","V3D",28102,">8 cm",104,1000,0.104
"E3","V3D",28103,"<2 cm",768,1000,0.768
"E3","V3D",28103,"2-4 cm",80,1000,0.08
"E3","V3D",28103,"4-6 cm",8,1000,0.008
"E3","V3D",28103,"6-8 cm",56,1000,0.056
"E3","V3D",28103,">8 cm",88,1000,0.088
"E3","V3D",28104,"<2 cm",740,1000,0.74
"E3","V3D",28104,"2-4 cm",128,1000,0.128
"E3","V3D",28104,"4-6 cm",8,1000,0.008
"E3","V3D",28104,"6-8 cm",60,1000,0.06
"E3","V3D",28104,">8 cm",64,1000,0.064
"E3","V3D",28105,"<2 cm",732,1000,0.732
"E3","V3D",28105,"2-4 cm",92,1000,0.092
"E3","V3D",28105,"4-6 cm",20,1000,0.02
"E3","V3D",28105,"6-8 cm",80,1000,0.08
"E3","V3D",28105,">8 cm",76,1000,0.076
"E3","V3D",28106,"<2 cm",792,1000,0.792
"E3","V3D",28106,"2-4 cm",100,1000,0.1
"E3","V3D",28106,"4-6 cm",4,1000,0.004
"E3","V3D",28106,"6-8 cm",64,1000,0.064
"E3","V3D",28106,">8 cm",40,1000,0.04
"E3","V3D",28107,"<2 cm",808,1000,0.808
"E3","V3D",28107,"2-4 cm",60,1000,0.06
"E3","V3D",28107,"4-6 cm",4,1000,0.004
"E3","V3D",28107,"6-8 cm",64,1000,0.064
"E3","V3D",28107,">8 cm",64,1000,0.064
"E3","V3D",28108,"<2 cm",804,1000,0.804
"E3","V3D",28108,"2-4 cm",76,1000,0.076
"E3","V3D",28108,"4-6 cm",4,1000,0.004
"E3","V3D",28108,"6-8 cm",72,1000,0.072
"E3","V3D",28108,">8 cm",44,1000,0.044
"E3","V3D",28109,"<2 cm",788,1000,0.788
"E3","V3D",28109,"2-4 cm",92,1000,0.092
"E3","V3D",28109,"4-6 cm",8,1000,0.008
"E3","V3D",28109,"6-8 cm",52,1000,0.052
"E3","V3D",28109,">8 cm",60,1000,0.06
"E3","V3D",28110,"<2 cm",736,1000,0.736
"E3","V3D",28110,"2-4 cm",104,1000,0.104
"E3","V3D",28110,"4-6 cm",4,1000,0.004
"E3","V3D",28110,"6-8 cm",88,1000,0.088
"E3","V3D",28110,">8 cm",68,1000,0.068
"E3","V3D",29101,"<2 cm",180,2250,0.08
"E3","V3D",29101,"2-4 cm",27,2250,0.012
"E3","V3D",29101,"4-6 cm",0,2250,0
"E3","V3D",29101,"6-8 cm",45,2250,0.02
"E3","V3D",29101,">8 cm",1998,2250,0.888
"E3","V3D",29102,"<2 cm",64,1000,0.064
"E3","V3D",29102,"2-4 cm",16,1000,0.016
"E3","V3D",29102,"4-6 cm",4,1000,0.004
"E3","V3D",29102,"6-8 cm",36,1000,0.036
"E3","V3D",29102,">8 cm",880,1000,0.88
"E3","V3D",29103,"<2 cm",76,1000,0.076
"E3","V3D",29103,"2-4 cm",8,1000,0.008
"E3","V3D",29103,"4-6 cm",16,1000,0.016
"E3","V3D",29103,"6-8 cm",8,1000,0.008
"E3","V3D",29103,">8 cm",892,1000,0.892
"E3","V3D",29104,"<2 cm",84,1000,0.084
"E3","V3D",29104,"2-4 cm",20,1000,0.02
"E3","V3D",29104,"4-6 cm",4,1000,0.004
"E3","V3D",29104,"6-8 cm",8,1000,0.008
"E3","V3D",29104,">8 cm",884,1000,0.884
"E3","V3D",29105,"<2 cm",68,1000,0.068
"E3","V3D",29105,"2-4 cm",8,1000,0.008
"E3","V3D",29105,"4-6 cm",0,1000,0
"E3","V3D",29105,"6-8 cm",36,1000,0.036
"E3","V3D",29105,">8 cm",888,1000,0.888
"E3","V3D",29106,"<2 cm",68,1000,0.068
"E3","V3D",29106,"2-4 cm",28,1000,0.028
"E3","V3D",29106,"4-6 cm",0,1000,0
"E3","V3D",29106,"6-8 cm",16,1000,0.016
"E3","V3D",29106,">8 cm",888,1000,0.888
"E3","V3D",29107,"<2 cm",80,1000,0.08
"E3","V3D",29107,"2-4 cm",24,1000,0.024
"E3","V3D",29107,"4-6 cm",0,1000,0
"E3","V3D",29107,"6-8 cm",8,1000,0.008
"E3","V3D",29107,">8 cm",888,1000,0.888
"E3","V3D",29108,"<2 cm",64,1000,0.064
"E3","V3D",29108,"2-4 cm",24,1000,0.024
"E3","V3D",29108,"4-6 cm",4,1000,0.004
"E3","V3D",29108,"6-8 cm",28,1000,0.028
"E3","V3D",29108,">8 cm",880,1000,0.88
"E3","V3D",29109,"<2 cm",64,1000,0.064
"E3","V3D",29109,"2-4 cm",0,1000,0
"E3","V3D",29109,"4-6 cm",8,1000,0.008
"E3","V3D",29109,"6-8 cm",24,1000,0.024
"E3","V3D",29109,">8 cm",904,1000,0.904
