"experiment_id","scenario","run_seed","horizontal_zone","larvae","total_larvae","proportion"
"E3","V3D",16105,"zone4",92,1000,0.092
"E3","V3D",16105,"zone5 (farthest)",396,1000,0.396
"E3","V3D",16106,"zone1 (nearest)",380,1000,0.38
"E3","V3D",16106,"zone2",108,1000,0.108
"E3","V3D",16106,"zone3",96,1000,0.096
"E3","V3D",16106,"zone4",100,1000,0.1
"E3","V3D",16106,"zone5 (farthest)",316,1000,0.316
"E3","V3D",16107,"zone1 (nearest)",404,1000,0.404
"E3","V3D",16107,"zone2",136,1000,0.136
"E3","V3D",16107,"zone3",84,1000,0.084
"E3","V3D",16107,"zone4",68,1000,0.068
"E3","V3D",16107,"zone5 (farthest)",308,1000,0.308
"E3","V3D",16108,"zone1 (nearest)",356,1000,0.356
"E3","V3D",16108,"zone2",108,1000,0.108
"E3","V3D",16108,"zone3",108,1000,0.108
"E3","V3D",16108,"zone4",112,1000,0.112
"E3","V3D",16108,"zone5 (farthest)",316,1000,0.316
"E3","V3D",16109,"zone1 (nearest)",388,1000,0.388
"E3","V3D",16109,"zone2",80,1000,0.08
"E3","V3D",16109,"zone3",68,1000,0.068
"E3","V3D",16109,"zone4",84,1000,0.084
"E3","V3D",16109,"zone5 (farthest)",380,1000,0.38
"E3","V3D",16110,"zone1 (nearest)",360,1000,0.36
"E3","V3D",16110,"zone2",112,1000,0.112
"E3","V3D",16110,"zone3",92,1000,0.092
"E3","V3D",16110,"zone4",64,1000,0.064
"E3","V3D",16110,"zone5 (farthest)",372,1000,0.372
"E3","V3D",17101,"zone1 (nearest)",1053,2250,0.468
"E3","V3D",17101,"zone2",315,2250,0.14
"E3","V3D",17101,"zone3",306,2250,0.136
"E3","V3D",17101,"zone4",369,2250,0.164
"E3","V3D",17101,"zone5 (farthest)",207,2250,0.092
"E3","V3D",17102,"zone1 (nearest)",500,1000,0.5
"E3","V3D",17102,"zone2",140,1000,0.14
"E3","V3D",17102,"zone3",108,1000,0.108
"E3","V3D",17102,"zone4",176,1000,0.176
"E3","V3D",17102,"zone5 (farthest)",76,1000,0.076
"E3","V3D",17103,"zone1 (nearest)",476,1000,0.476
"E3","V3D",17103,"zone2",116,1000,0.116
"E3","V3D",17103,"zone3",164,1000,0.164
"E3","V3D",17103,"zone4",148,1000,0.148
"E3","V3D",17103,"zone5 (farthest)",96,1000,0.096
"E3","V3D",17104,"zone1 (nearest)",488,1000,0.488
"E3","V3D",17104,"zone2",172,1000,0.172
"E3","V3D",17104,"zone3",92,1000,0.092
"E3","V3D",17104,"zone4",168,1000,0.168
"E3","V3D",17104,"zone5 (farthest)",80,1000,0.08
"E3","V3D",17105,"zone1 (nearest)",480,1000,0.48
"E3","V3D",17105,"zone2",140,1000,0.14
"E3","V3D",17105,"zone3",160,1000,0.16
"E3","V3D",17105,"zone4",140,1000,0.14
"E3","V3D",17105,"zone5 (farthest)",80,1000,0.08
"E3","V3D",17106,"zone1 (nearest)",484,1000,0.484
"E3","V3D",17106,"zone2",168,1000,0.168
"E3","V3D",17106,"zone3",104,1000,0.104
"E3","V3D",17106,"zone4",128,1000,0.128
"E3","V3D",17106,"zone5 (farthest)",116,1000,0.116
"E3","V3D",17107,"zone1 (nearest)",548,1000,0.548
"E3","V3D",17107,"zone2",124,1000,0.124
"E3","V3D",17107,"zone3",96,1000,0.096
"E3","V3D",17107,"zone4",156,1000,0.156
"E3","V3D",17107,"zone5 (farthest)",76,1000,0.076
"E3","V3D",17108,"zone1 (nearest)",464,1000,0.464
"E3","V3D",17108,"zone2",132,1000,0.132
"E3","V3D",17108,"zone3",144,1000,0.144
"E3","V3D",17108,"zone4",168,1000,0.168
"E3","V3D",17108,"zone5 (farthest)",92,1000,0.092
"E3","V3D",17109,"zone1 (nearest)",508,1000,0.508
"E3","V3D",17109,"zone2",132,1000,0.132
"E3","V3D",17109,"zone3",152,1000,0.152
"E3","V3D",17109,"zone4",160,1000,0.16
"E3","V3D",17109,"zone5 (farthest)",48,1000,0.048
"E3","V3D",17110,"zone1 (nearest)",440,1000,0.44
"E3","V3D",17110,"zone2",176,1000,0.176
"E3","V3D",17110,"zone3",144,1000,0.144
"E3","V3D",17110,"zone4",140,1000,0.14
"E3","V3D",17110,"zone5 (farthest)",100,1000,0.1
"E3","V3D",18101,"zone1 (nearest)",2034,2250,0.904
"E3","V3D",18101,"zone2",54,2250,0.024
"E3","V3D",18101,"zone3",45,2250,0.02
"E3","V3D",18101,"zone4",27,2250,0.012
"E3","V3D",18101,"zone5 (farthest)",90,2250,0.04
"E3","V3D",18102,"zone1 (nearest)",920,1000,0.92
"E3","V3D",18102,"zone2",16,1000,0.016
"E3","V3D",18102,"zone3",12,1000,0.012
"E3","V3D",18102,"zone4",28,1000,0.028
"E3","V3D",18102,"zone5 (farthest)",24,1000,0.024
"E3","V3D",18103,"zone1 (nearest)",900,1000,0.9
"E3","V3D",18103,"zone2",44,1000,0.044
"E3","V3D",18103,"zone3",20,1000,0.02
"E3","V3D",18103,"zone4",8,1000,0.008
"E3","V3D",18103,"zone5 (farthest)",28,1000,0.028
"E3","V3D",18104,"zone1 (nearest)",908,1000,0.908
"E3","V3D",18104,"zone2",24,1000,0.024
"E3","V3D",18104,"zone3",32,1000,0.032
"E3","V3D",18104,"zone4",8,1000,0.008
"E3","V3D",18104,"zone5 (farthest)",28,1000,0.028
"E3","V3D",18105,"zone1 (nearest)",908,1000,0.908
"E3","V3D",18105,"zone2",24,1000,0.024
"E3","V3D",18105,"zone3",4,1000,0.004
"E3","V3D",18105,"zone4",16,1000,0.016
"E3","V3D",18105,"zone5 (farthest)",48,1000,0.048
"E3","V3D",18106,"zone1 (nearest)",912,1000,0.912
"E3","V3D",18106,"zone2",16,1000,0.016
"E3","V3D",18106,"zone3",16,1000,0.016
"E3","V3D",18106,"zone4",16,1000,0.016
"E3","V3D",18106,"zone5 (farthest)",40,1000,0.04
"E3","V3D",18107,"zone1 (nearest)",912,1000,0.912
"E3","V3D",18107,"zone2",12,1000,0.012
"E3","V3D",18107,"zone3",28,1000,0.028
"E3","V3D",18107,"zone4",20,1000,0.02
"E3","V3D",18107,"zone5 (farthest)",28,1000,0.028
"E3","V3D",18108,"zone1 (nearest)",920,1000,0.92
"E3","V3D",18108,"zone2",20,1000,0.02
"E3","V3D",18108,"zone3",20,1000,0.02
"E3","V3D",18108,"zone4",16,1000,0.016
"E3","V3D",18108,"zone5 (farthest)",24,1000,0.024
"E3","V3D",18109,"zone1 (nearest)",912,1000,0.912
"E3","V3D",18109,"zone2",24,1000,0.024
"E3","V3D",18109,"zone3",8,1000,0.008
"E3","V3D",18109,"zone4",24,1000,0.024
"E3","V3D",18109,"zone5 (farthest)",32,1000,0.032
"E3","V3D",18110,"zone1 (nearest)",924,1000,0.924
"E3","V3D",18110,"zone2",20,1000,0.02
"E3","V3D",18110,"zone3",4,1000,0.004
"E3","V3D",18110,"zone4",16,1000,0.016
"E3","V3D",18110,"zone5 (farthest)",36,1000,0.036
"E3","V3D",19101,"zone1 (nearest)",630,2250,0.28
"E3","V3D",19101,"zone2",648,2250,0.288
"E3","V3D",19101,"zone3",324,2250,0.144
"E3","V3D",19101,"zone4",198,2250,0.088
"E3","V3D",19101,"zone5 (farthest)",450,2250,0.2
"E3","V3D",19102,"zone1 (nearest)",232,1000,0.232
"E3","V3D",19102,"zone2",292,1000,0.292
"E3","V3D",19102,"zone3",172,1000,0.172
"E3","V3D",19102,"zone4",96,1000,0.096
"E3","V3D",19102,"zone5 (farthest)",208,1000,0.208
"E3","V3D",19103,"zone1 (nearest)",212,1000,0.212
"E3","V3D",19103,"zone2",340,1000,0.34
"E3","V3D",19103,"zone3",108,1000,0.108
"E3","V3D",19103,"zone4",104,1000,0.104
"E3","V3D",19103,"zone5 (farthest)",236,1000,0.236
"E3","V3D",19104,"zone1 (nearest)",248,1000,0.248
"E3","V3D",19104,"zone2",304,1000,0.304
"E3","V3D",19104,"zone3",124,1000,0.124
"E3","V3D",19104,"zone4",140,1000,0.14
"E3","V3D",19104,"zone5 (farthest)",184,1000,0.184
"E3","V3D",19105,"zone1 (nearest)",232,1000,0.232
"E3","V3D",19105,"zone2",304,1000,0.304
"E3","V3D",19105,"zone3",124,1000,0.124
"E3","V3D",19105,"zone4",124,1000,0.124
"E3","V3D",19105,"zone5 (farthest)",216,1000,0.216
"E3","V3D",19106,"zone1 (nearest)",280,1000,0.28
"E3","V3D",19106,"zone2",248,1000,0.248
"E3","V3D",19106,"zone3",152,1000,0.152
"E3","V3D",19106,"zone4",136,1000,0.136
"E3","V3D",19106,"zone5 (farthest)",184,1000,0.184
"E3","V3D",19107,"zone1 (nearest)",252,1000,0.252
"E3","V3D",19107,"zone2",304,1000,0.304
"E3","V3D",19107,"zone3",132,1000,0.132
"E3","V3D",19107,"zone4",144,1000,0.144
"E3","V3D",19107,"zone5 (farthest)",168,1000,0.168
"E3","V3D",19108,"zone1 (nearest)",244,1000,0.244
"E3","V3D",19108,"zone2",296,1000,0.296
"E3","V3D",19108,"zone3",104,1000,0.104
"E3","V3D",19108,"zone4",148,1000,0.148
"E3","V3D",19108,"zone5 (farthest)",208,1000,0.208
"E3","V3D",19109,"zone1 (nearest)",228,1000,0.228
"E3","V3D",19109,"zone2",324,1000,0.324
"E3","V3D",19109,"zone3",100,1000,0.1
"E3","V3D",19109,"zone4",100,1000,0.1
"E3","V3D",19109,"zone5 (farthest)",248,1000,0.248
"E3","V3D",19110,"zone1 (nearest)",260,1000,0.26
"E3","V3D",19110,"zone2",256,1000,0.256
"E3","V3D",19110,"zone3",88,1000,0.088
"E3","V3D",19110,"zone4",116,1000,0.116
"E3","V3D",19110,"zone5 (farthest)",280,1000,0.28
"E3","V3D",20101,"zone1 (nearest)",1116,2250,0.496
"E3","V3D",20101,"zone2",81,2250,0.036
"E3","V3D",20101,"zone3",81,2250,0.036
"E3","V3D",20101,"zone4",27,2250,0.012
"E3","V3D",20101,"zone5 (farthest)",945,2250,0.42
"E3","V3D",20102,"zone1 (nearest)",484,1000,0.484
"E3","V3D",20102,"zone2",68,1000,0.068
"E3","V3D",20102,"zone3",8,1000,0.008
"E3","V3D",20102,"zone4",12,1000,0.012
"E3","V3D",20102,"zone5 (farthest)",428,1000,0.428
"E3","V3D",20103,"zone1 (nearest)",496,1000,0.496
"E3","V3D",20103,"zone2",60,1000,0.06
"E3","V3D",20103,"zone3",16,1000,0.016
"E3","V3D",20103,"zone4",8,1000,0.008
"E3","V3D",20103,"zone5 (farthest)",420,1000,0.42
"E3","V3D",20104,"zone1 (nearest)",500,1000,0.5
"E3","V3D",20104,"zone2",36,1000,0.036
"E3","V3D",20104,"zone3",32,1000,0.032
"E3","V3D",20104,"zone4",12,1000,0.012
"E3","V3D",20104,"zone5 (farthest)",420,1000,0.42
"E3","V3D",20105,"zone1 (nearest)",484,1000,0.484
"E3","V3D",20105,"zone2",52,1000,0.052
"E3","V3D",20105,"zone3",20,1000,0.02
"E3","V3D",20105,"zone4",16,1000,0.016
"E3","V3D",20105,"zone5 (farthest)",428,1000,0.428
"E3","V3D",20106,"zone1 (nearest)",512,1000,0.512
"E3","V3D",20106,"zone2",40,1000,0.04
"E3","V3D",20106,"zone3",16,1000,0.016
"E3","V3D",20106,"zone4",8,1000,0.008
"E3","V3D",20106,"zone5 (farthest)",424,1000,0.424
"E3","V3D",20107,"zone1 (nearest)",516,1000,0.516
"E3","V3D",20107,"zone2",32,1000,0.032
"E3","V3D",20107,"zone3",24,1000,0.024
"E3","V3D",20107,"zone4",8,1000,0.008
"E3","V3D",20107,"zone5 (farthest)",420,1000,0.42
"E3","V3D",20108,"zone1 (nearest)",484,1000,0.484
"E3","V3D",20108,"zone2",60,1000,0.06
"E3","V3D",20108,"zone3",24,1000,0.024
"E3","V3D",20108,"zone4",12,1000,0.012
"E3","V3D",20108,"zone5 (farthest)",420,1000,0.42
"E3","V3D",20109,"zone1 (nearest)",504,1000,0.504
"E3","V3D",20109,"zone2",56,1000,0.056
"E3","V3D",20109,"zone3",4,1000,0.004
"E3","V3D",20109,"zone4",24,1000,0.024
"E3","V3D",20109,"zone5 (farthest)",412,1000,0.412
"E3","V3D",20110,"zone1 (nearest)",500,1000,0.5
"E3","V3D",20110,"zone2",44,1000,0.044
"E3","V3D",20110,"zone3",24,1000,0.024
"E3","V3D",20110,"zone4",12,1000,0.012
"E3","V3D",20110,"zone5 (farthest)",420,1000,0.42
"E3","V3D",21101,"zone1 (nearest)",2124,2250,0.944
"E3","V3D",21101,"zone2",45,2250,0.02
"E3","V3D",21101,"zone3",18,2250,0.008
"E3","V3D",21101,"zone4",36,2250,0.016
"E3","V3D",21101,"zone5 (farthest)",27,2250,0.012
"E3","V3D",21102,"zone1 (nearest)",940,1000,0.94
"E3","V3D",21102,"zone2",8,1000,0.008
"E3","V3D",21102,"zone3",20,1000,0.02
"E3","V3D",21102,"zone4",4,1000,0.004
"E3","V3D",21102,"zone5 (farthest)",28,1000,0.028
"E3","V3D",21103,"zone1 (nearest)",940,1000,0.94
"E3","V3D",21103,"zone2",12,1000,0.012
"E3","V3D",21103,"zone3",12,1000,0.012
"E3","V3D",21103,"zone4",16,1000,0.016
"E3","V3D",21103,"zone5 (farthest)",20,1000,0.02
"E3","V3D",21104,"zone1 (nearest)",932,1000,0.932
"E3","V3D",21104,"zone2",24,1000,0.024
"E3","V3D",21104,"zone3",20,1000,0.02
"E3","V3D",21104,"zone4",16,1000,0.016
"E3","V3D",21104,"zone5 (farthest)",8,1000,0.008
"E3","V3D",21105,"zone1 (nearest)",924,1000,0.924
"E3","V3D",21105,"zone2",12,1000,0.012
"E3","V3D",21105,"zone3",16,1000,0.016
"E3","V3D",21105,"zone4",16,1000,0.016
"E3","V3D",21105,"zone5 (farthest)",32,1000,0.032
"E3","V3D",21106,"zone1 (nearest)",932,1000,0.932
"E3","V3D",21106,"zone2",12,1000,0.012
"E3","V3D",21106,"zone3",12,1000,0.012
"E3","V3D",21106,"zone4",16,1000,0.016
"E3","V3D",21106,"zone5 (farthest)",28,1000,0.028
"E3","V3D",21107,"zone1 (nearest)",924,1000,0.924
"E3","V3D",21107,"zone2",24,1000,0.024
"E3","V3D",21107,"zone3",12,1000,0.012
"E3","V3D",21107,"zone4",16,1000,0.016
"E3","V3D",21107,"zone5 (farthest)",24,1000,0.024
"E3","V3D",21108,"zone1 (nearest)",936,1000,0.936
"E3","V3D",21108,"zone2",16,1000,0.016
"E3","V3D",21108,"zone3",12,1000,0.012
"E3","V3D",21108,"zone4",16,1000,0.016
"E3","V3D",21108,"zone5 (farthest)",20,1000,0.02
"E3","V3D",21109,"zone1 (nearest)",932,1000,0.932
"E3","V3D",21109,"zone2",8,1000,0.008
"E3","V3D",21109,"zone3",20,1000,0.02
"E3","V3D",21109,"zone4",24,1000,0.024
"E3","V3D",21109,"zone5 (farthest)",16,1000,0.016
"E3","V3D",21110,"zone1 (nearest)",936,1000,0.936
"E3","V3D",21110,"zone2",16,1000,0.016
"E3","V3D",21110,"zone3",4,1000,0.004
"E3","V3D",21110,"zone4",20,1000,0.02
"E3","V3D",21110,"zone5 (farthest)",24,1000,0.024
"E3","V3D",22101,"zone1 (nearest)",756,2250,0.336
"E3","V3D",22101,"zone2",99,2250,0.044
"E3","V3D",22101,"zone3",306,2250,0.136
"E3","V3D",22101,"zone4",378,2250,0.168
"E3","V3D",22101,"zone5 (farthest)",711,2250,0.316
"E3","V3D",22102,"zone1 (nearest)",308,1000,0.308
"E3","V3D",22102,"zone2",60,1000,0.06
"E3","V3D",22102,"zone3",108,1000,0.108
"E3","V3D",22102,"zone4",200,1000,0.2
"E3","V3D",22102,"zone5 (farthest)",324,1000,0.324
"E3","V3D",22103,"zone1 (nearest)",332,1000,0.332
"E3","V3D",22103,"zone2",56,1000,0.056
"E3","V3D",22103,"zone3",72,1000,0.072
"E3","V3D",22103,"zone4",204,1000,0.204
"E3","V3D",22103,"zone5 (farthest)",336,1000,0.336
"E3","V3D",22104,"zone1 (nearest)",280,1000,0.28
"E3","V3D",22104,"zone2",80,1000,0.08
"E3","V3D",22104,"zone3",116,1000,0.116
"E3","V3D",22104,"zone4",180,1000,0.18
"E3","V3D",22104,"zone5 (farthest)",344,1000,0.344
"E3","V3D",22105,"zone1 (nearest)",284,1000,0.284
"E3","V3D",22105,"zone2",92,1000,0.092
"E3","V3D",22105,"zone3",88,1000,0.088
"E3","V3D",22105,"zone4",148,1000,0.148
"E3","V3D",22105,"zone5 (farthest)",388,1000,0.388
"E3","V3D",22106,"zone1 (nearest)",308,1000,0.308
"E3","V3D",22106,"zone2",84,1000,0.084
"E3","V3D",22106,"zone3",100,1000,0.1
"E3","V3D",22106,"zone4",148,1000,0.148
"E3","V3D",22106,"zone5 (farthest)",360,1000,0.36
"E3","V3D",22107,"zone1 (nearest)",360,1000,0.36
"E3","V3D",22107,"zone2",84,1000,0.084
"E3","V3D",22107,"zone3",92,1000,0.092
"E3","V3D",22107,"zone4",144,1000,0.144
"E3","V3D",22107,"zone5 (farthest)",320,1000,0.32
"E3","V3D",22108,"zone1 (nearest)",288,1000,0.288
"E3","V3D",22108,"zone2",48,1000,0.048
"E3","V3D",22108,"zone3",144,1000,0.144
"E3","V3D",22108,"zone4",224,1000,0.224
"E3","V3D",22108,"zone5 (farthest)",296,1000,0.296
"E3","V3D",22109,"zone1 (nearest)",324,1000,0.324
"E3","V3D",22109,"zone2",60,1000,0.06
"E3","V3D",22109,"zone3",116,1000,0.116
"E3","V3D",22109,"zone4",212,1000,0.212
"E3","V3D",22109,"zone5 (farthest)",288,1000,0.288
"E3","V3D",22110,"zone1 (nearest)",320,1000,0.32
"E3","V3D",22110,"zone2",72,1000,0.072
"E3","V3D",22110,"zone3",96,1000,0.096
"E3","V3D",22110,"zone4",176,1000,0.176
"E3","V3D",22110,"zone5 (farthest)",336,1000,0.336
"E3","V3D",23101,"zone1 (nearest)",1062,2250,0.472
"E3","V3D",23101,"zone2",45,2250,0.02
"E3","V3D",23101,"zone3",162,2250,0.072
"E3","V3D",23101,"zone4",0,2250,0
"E3","V3D",23101,"zone5 (farthest)",981,2250,0.436
"E3","V3D",23102,"zone1 (nearest)",492,1000,0.492
"E3","V3D",23102,"zone2",20,1000,0.02
"E3","V3D",23102,"zone3",48,1000,0.048
"E3","V3D",23102,"zone4",8,1000,0.008
"E3","V3D",23102,"zone5 (farthest)",432,1000,0.432
"E3","V3D",23103,"zone1 (nearest)",444,1000,0.444
"E3","V3D",23103,"zone2",24,1000,0.024
"E3","V3D",23103,"zone3",60,1000,0.06
"E3","V3D",23103,"zone4",16,1000,0.016
"E3","V3D",23103,"zone5 (farthest)",456,1000,0.456
"E3","V3D",23104,"zone1 (nearest)",452,1000,0.452
"E3","V3D",23104,"zone2",24,1000,0.024
"E3","V3D",23104,"zone3",36,1000,0.036
"E3","V3D",23104,"zone4",28,1000,0.028
"E3","V3D",23104,"zone5 (farthest)",460,1000,0.46
"E3","V3D",23105,"zone1 (nearest)",440,1000,0.44
"E3","V3D",23105,"zone2",20,1000,0.02
"E3","V3D",23105,"zone3",52,1000,0.052
"E3","V3D",23105,"zone4",28,1000,0.028
"E3","V3D",23105,"zone5 (farthest)",460,1000,0.46
"E3","V3D",23106,"zone1 (nearest)",484,1000,0.484
"E3","V3D",23106,"zone2",48,1000,0.048
"E3","V3D",23106,"zone3",40,1000,0.04
"E3","V3D",23106,"zone4",20,1000,0.02
"E3","V3D",23106,"zone5 (farthest)",408,1000,0.408
"E3","V3D",23107,"zone1 (nearest)",516,1000,0.516
"E3","V3D",23107,"zone2",20,1000,0.02
"E3","V3D",23107,"zone3",40,1000,0.04
"E3","V3D",23107,"zone4",24,1000,0.024
"E3","V3D",23107,"zone5 (farthest)",400,1000,0.4
"E3","V3D",23108,"zone1 (nearest)",404,1000,0.404
"E3","V3D",23108,"zone2",40,1000,0.04
"E3","V3D",23108,"zone3",56,1000,0.056
"E3","V3D",23108,"zone4",24,1000,0.024
"E3","V3D",23108,"zone5 (farthest)",476,1000,0.476
"E3","V3D",23109,"zone1 (nearest)",496,1000,0.496
"E3","V3D",23109,"zone2",32,1000,0.032
"E3","V3D",23109,"zone3",48,1000,0.048
"E3","V3D",23109,"zone4",28,1000,0.028
"E3","V3D",23109,"zone5 (farthest)",396,1000,0.396
"E3","V3D",23110,"zone1 (nearest)",496,1000,0.496
"E3","V3D",23110,"zone2",24,1000,0.024
"E3","V3D",23110,"zone3",40,1000,0.04
"E3","V3D",23110,"zone4",20,1000,0.02
"E3","V3D",23110,"zone5 (farthest)",420,1000,0.42
"E3","V3D",24101,"zone1 (nearest)",2142,2250,0.952
"E3","V3D",24101,"zone2",18,2250,0.008
"E3","V3D",24101,"zone3",9,2250,0.004
"E3","V3D",24101,"zone4",18,2250,0.008
"E3","V3D",24101,"zone5 (farthest)",63,2250,0.028
"E3","V3D",24102,"zone1 (nearest)",936,1000,0.936
"E3","V3D",24102,"zone2",20,1000,0.02
"E3","V3D",24102,"zone3",4,1000,0.004
"E3","V3D",24102,"zone4",12,1000,0.012
"E3","V3D",24102,"zone5 (farthest)",28,1000,0.028
"E3","V3D",24103,"zone1 (nearest)",952,1000,0.952
"E3","V3D",24103,"zone2",16,1000,0.016
"E3","V3D",24103,"zone3",4,1000,0.004
"E3","V3D",24103,"zone4",12,1000,0.012
"E3","V3D",24103,"zone5 (farthest)",16,1000,0.016
"E3","V3D",24104,"zone1 (nearest)",960,1000,0.96
"E3","V3D",24104,"zone2",4,1000,0.004
"E3","V3D",24104,"zone3",4,1000,0.004
"E3","V3D",24104,"zone4",16,1000,0.016
"E3","V3D",24104,"zone5 (farthest)",16,1000,0.016
"E3","V3D",24105,"zone1 (nearest)",956,1000,0.956
"E3","V3D",24105,"zone2",4,1000,0.004
"E3","V3D",24105,"zone3",4,1000,0.004
"E3","V3D",24105,"zone4",12,1000,0.012
"E3","V3D",24105,"zone5 (farthest)",24,1000,0.024
"E3","V3D",24106,"zone1 (nearest)",944,1000,0.944
"E3","V3D",24106,"zone2",12,1000,0.012
"E3","V3D",24106,"zone3",8,1000,0.008
"E3","V3D",24106,"zone4",8,1000,0.008
"E3","V3D",24106,"zone5 (farthest)",28,1000,0.028
"E3","V3D",24107,"zone1 (nearest)",960,1000,0.96
"E3","V3D",24107,"zone2",8,1000,0.008
"E3","V3D",24107,"zone3",4,1000,0.004
"E3","V3D",24107,"zone4",12,1000,0.012
"E3","V3D",24107,"zone5 (farthest)",16,1000,0.016
"E3","V3D",24108,"zone1 (nearest)",940,1000,0.94
"E3","V3D",24108,"zone2",12,1000,0.012
"E3","V3D",24108,"zone3",12,1000,0.012
"E3","V3D",24108,"zone4",16,1000,0.016
"E3","V3D",24108,"zone5 (farthest)",20,1000,0.02
"E3","V3D",24109,"zone1 (nearest)",948,1000,0.948
"E3","V3D",24109,"zone2",16,1000,0.016
"E3","V3D",24109,"zone3",4,1000,0.004
"E3","V3D",24109,"zone4",16,1000,0.016
"E3","V3D",24109,"zone5 (farthest)",16,1000,0.016
"E3","V3D",24110,"zone1 (nearest)",960,1000,0.96
"E3","V3D",24110,"zone2",0,1000,0
"E3","V3D",24110,"zone3",4,1000,0.004
"E3","V3D",24110,"zone4",20,1000,0.02
"E3","V3D",24110,"zone5 (farthest)",16,1000,0.016
"E3","V3D",25101,"zone1 (nearest)",2025,2250,0.9
"E3","V3D",25101,"zone2",90,2250,0.04
"E3","V3D",25101,"zone3",45,2250,0.02
"E3","V3D",25101,"zone4",45,2250,0.02
"E3","V3D",25101,"zone5 (farthest)",45,2250,0.02
"E3","V3D",25102,"zone1 (nearest)",900,1000,0.9
"E3","V3D",25102,"zone2",44,1000,0.044
"E3","V3D",25102,"zone3",36,1000,0.036
"E3","V3D",25102,"zone4",12,1000,0.012
"E3","V3D",25102,"zone5 (farthest)",8,1000,0.008
"E3","V3D",25103,"zone1 (nearest)",880,1000,0.88
"E3","V3D",25103,"zone2",64,1000,0.064
"E3","V3D",25103,"zone3",40,1000,0.04
"E3","V3D",25103,"zone4",4,1000,0.004
"E3","V3D",25103,"zone5 (farthest)",12,1000,0.012
"E3","V3D",25104,"zone1 (nearest)",912,1000,0.912
"E3","V3D",25104,"zone2",36,1000,0.036
"E3","V3D",25104,"zone3",20,1000,0.02
"E3","V3D",25104,"zone4",12,1000,0.012
"E3","V3D",25104,"zone5 (farthest)",20,1000,0.02
"E3","V3D",25105,"zone1 (nearest)",888,1000,0.888
"E3","V3D",25105,"zone2",64,1000,0.064
"E3","V3D",25105,"zone3",32,1000,0.032
"E3","V3D",25105,"zone4",8,1000,0.008
"E3","V3D",25105,"zone5 (farthest)",8,1000,0.008
"E3","V3D",25106,"zone1 (nearest)",900,1000,0.9
"E3","V3D",25106,"zone2",68,1000,0.068
"E3","V3D",25106,"zone3",16,1000,0.016
"E3","V3D",25106,"zone4",4,1000,0.004
"E3","V3D",25106,"zone5 (farthest)",12,1000,0.012
"E3","V3D",25107,"zone1 (nearest)",884,1000,0.884
"E3","V3D",25107,"zone2",52,1000,0.052
"E3","V3D",25107,"zone3",36,1000,0.036
"E3","V3D",25107,"zone4",16,1000,0.016
"E3","V3D",25107,"zone5 (farthest)",12,1000,0.012
"E3","V3D",25108,"zone1 (nearest)",884,1000,0.884
"E3","V3D",25108,"zone2",64,1000,0.064
"E3","V3D",25108,"zone3",20,1000,0.02
"E3","V3D",25108,"zone4",24,1000,0.024
"E3","V3D",25108,"zone5 (farthest)",8,1000,0.008
"E3","V3D",25109,"zone1 (nearest)",884,1000,0.884
"E3","V3D",25109,"zone2",72,1000,0.072
"E3","V3D",25109,"zone3",16,1000,0.016
"E3","V3D",25109,"zone4",24,1000,0.024
"E3","V3D",25109,"zone5 (farthest)",4,1000,0.004
"E3","V3D",25110,"zone1 (nearest)",904,1000,0.904
"E3","V3D",25110,"zone2",48,1000,0.048
"E3","V3D",25110,"zone3",20,1000,0.02
"E3","V3D",25110,"zone4",12,1000,0.012
"E3","V3D",25110,"zone5 (farthest)",16,1000,0.016
"E3","V3D",26101,"zone1 (nearest)",1998,2250,0.888
"E3","V3D",26101,"zone2",90,2250,0.04
"E3","V3D",26101,"zone3",72,2250,0.032
"E3","V3D",26101,"zone4",0,2250,0
"E3","V3D",26101,"zone5 (farthest)",90,2250,0.04
"E3","V3D",26102,"zone1 (nearest)",904,1000,0.904
"E3","V3D",26102,"zone2",28,1000,0.028
"E3","V3D",26102,"zone3",28,1000,0.028
"E3","V3D",26102,"zone4",8,1000,0.008
"E3","V3D",26102,"zone5 (farthest)",32,1000,0.032
"E3","V3D",26103,"zone1 (nearest)",896,1000,0.896
"E3","V3D",26103,"zone2",16,1000,0.016
"E3","V3D",26103,"zone3",48,1000,0.048
"E3","V3D",26103,"zone4",8,1000,0.008
"E3","V3D",26103,"zone5 (farthest)",32,1000,0.032
"E3","V3D",26104,"zone1 (nearest)",900,1000,0.9
"E3","V3D",26104,"zone2",24,1000,0.024
"E3","V3D",26104,"zone3",40,1000,0.04
"E3","V3D",26104,"zone4",12,1000,0.012
"E3","V3D",26104,"zone5 (farthest)",24,1000,0.024
"E3","V3D",26105,"zone1 (nearest)",888,1000,0.888
"E3","V3D",26105,"zone2",36,1000,0.036
"E3","V3D",26105,"zone3",36,1000,0.036
"E3","V3D",26105,"zone4",8,1000,0.008
"E3","V3D",26105,"zone5 (farthest)",32,1000,0.032
"E3","V3D",26106,"zone1 (nearest)",880,1000,0.88
"E3","V3D",26106,"zone2",28,1000,0.028
"E3","V3D",26106,"zone3",52,1000,0.052
"E3","V3D",26106,"zone4",8,1000,0.008
"E3","V3D",26106,"zone5 (farthest)",32,1000,0.032
"E3","V3D",26107,"zone1 (nearest)",892,1000,0.892
"E3","V3D",26107,"zone2",44,1000,0.044
